3,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Japanese_p_base0_eval_summary.txt,mis,0
4,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Japanese_p_base0_eval_summary.txt,correct,0.120255827312519
1,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Japanese_p_base1_eval_summary.txt,over,0.956039288343757
2,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Japanese_p_base1_eval_summary.txt,under,0
3,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Japanese_p_base1_eval_summary.txt,mis,0
4,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Japanese_p_base1_eval_summary.txt,correct,0.0439607116562432
1,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Japanese_p_base6_eval_summary.txt,over,0.0725140710415672
2,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Japanese_p_base6_eval_summary.txt,under,0.151845888720783
3,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Japanese_p_base6_eval_summary.txt,mis,0.645390874251949
4,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Japanese_p_base6_eval_summary.txt,correct,0.130249165985701
1,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Japanese_p_btpa_eval_summary.txt,over,0.081423258548478
2,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Japanese_p_btpa_eval_summary.txt,under,0.204568807190997
3,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Japanese_p_btpa_eval_summary.txt,mis,0.572217412762239
4,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Japanese_p_btpa_eval_summary.txt,correct,0.141790521498286
1,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Japanese_p_btpr_eval_summary.txt,over,0.166245951288711
2,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Japanese_p_btpr_eval_summary.txt,under,0.0169108703684226
3,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Japanese_p_btpr_eval_summary.txt,mis,0.657010439674539
4,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Japanese_p_btpr_eval_summary.txt,correct,0.159832738668328
1,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Japanese_p_dibs_eval_summary.txt,over,0.0233982475586372
2,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Japanese_p_dibs_eval_summary.txt,under,0.538782676235245
3,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Japanese_p_dibs_eval_summary.txt,mis,0.190224030938762
4,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Japanese_p_dibs_eval_summary.txt,correct,0.247595045267357
1,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Japanese_p_ftpa_eval_summary.txt,over,0.16976539723892
2,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Japanese_p_ftpa_eval_summary.txt,under,0.212534081990955
3,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Japanese_p_ftpa_eval_summary.txt,mis,0.325435480869586
4,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Japanese_p_ftpa_eval_summary.txt,correct,0.292265039900539
1,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Japanese_p_ftpr_eval_summary.txt,over,0.357328942790799
2,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Japanese_p_ftpr_eval_summary.txt,under,0.0265010234710637
3,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Japanese_p_ftpr_eval_summary.txt,mis,0.327574117374197
4,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Japanese_p_ftpr_eval_summary.txt,correct,0.28859591636394
1,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Japanese_p_mia_eval_summary.txt,over,0.00809877102565555
2,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Japanese_p_mia_eval_summary.txt,under,0.703580395742145
